close_date,ApproveAfterChange,DirectlyApprove,Rejected,TotalReview,DirectlyApproveRate,ApproveAfterChangeRate,CloseToReleaseDate
2012-01-03,0.0,0.0,1.0,1.0,0.0,0.0,True
2012-01-04,0.0,0.0,1.0,1.0,0.0,0.0,True
2012-01-08,0.0,0.0,1.0,1.0,0.0,0.0,True
2012-01-09,1.0,3.0,2.0,6.0,0.5,0.16666666666666666,True
2012-01-11,2.0,0.0,0.0,2.0,0.0,1.0,False
2012-01-15,1.0,1.0,0.0,2.0,0.5,0.5,False
2012-01-22,3.0,1.0,4.0,8.0,0.125,0.375,True
2012-01-26,2.0,2.0,1.0,5.0,0.4,0.4,True
2012-02-01,1.0,0.0,0.0,1.0,0.0,1.0,True
2012-02-06,1.0,0.0,0.0,1.0,0.0,1.0,True
2012-02-07,0.0,0.0,1.0,1.0,0.0,0.0,True
2012-02-08,1.0,0.0,0.0,1.0,0.0,1.0,True
2012-02-13,0.0,1.0,0.0,1.0,1.0,0.0,True
2012-02-20,2.0,3.0,2.0,7.0,0.42857142857142855,0.2857142857142857,True
2012-03-12,1.0,1.0,0.0,2.0,0.5,0.5,True
2012-03-21,2.0,0.0,1.0,3.0,0.0,0.6666666666666666,True
2012-03-22,0.0,2.0,0.0,2.0,1.0,0.0,True
2012-04-04,0.0,0.0,1.0,1.0,0.0,0.0,True
2012-04-05,2.0,3.0,0.0,5.0,0.6,0.4,True
2012-04-30,0.0,1.0,0.0,1.0,1.0,0.0,True
2012-05-22,0.0,2.0,0.0,2.0,1.0,0.0,True
2012-06-02,1.0,2.0,0.0,3.0,0.6666666666666666,0.3333333333333333,False
2012-06-04,0.0,3.0,0.0,3.0,1.0,0.0,True
2012-06-05,0.0,1.0,1.0,2.0,0.5,0.0,True
2012-06-29,1.0,2.0,0.0,3.0,0.6666666666666666,0.3333333333333333,False
2012-07-11,0.0,1.0,0.0,1.0,1.0,0.0,False
2012-07-12,2.0,0.0,0.0,2.0,0.0,1.0,False
2012-07-20,0.0,1.0,1.0,2.0,0.5,0.0,False
2012-07-24,2.0,1.0,0.0,3.0,0.3333333333333333,0.6666666666666666,True
2012-07-25,0.0,2.0,0.0,2.0,1.0,0.0,True
2012-07-30,1.0,3.0,0.0,4.0,0.75,0.25,True
2012-07-31,0.0,1.0,1.0,2.0,0.5,0.0,True
2012-08-08,1.0,0.0,0.0,1.0,0.0,1.0,True
2012-08-11,0.0,1.0,0.0,1.0,1.0,0.0,False
2012-08-14,0.0,1.0,4.0,5.0,0.2,0.0,True
2012-08-18,1.0,1.0,0.0,2.0,0.5,0.5,False
2012-08-19,16.0,0.0,0.0,16.0,0.0,1.0,True
2012-08-20,0.0,3.0,0.0,3.0,1.0,0.0,True
2012-08-21,0.0,1.0,0.0,1.0,1.0,0.0,True
2012-09-18,0.0,0.0,1.0,1.0,0.0,0.0,False
2012-09-27,0.0,0.0,1.0,1.0,0.0,0.0,False
2012-10-03,0.0,0.0,1.0,1.0,0.0,0.0,True
2012-10-06,0.0,0.0,3.0,3.0,0.0,0.0,False
2012-11-06,0.0,0.0,2.0,2.0,0.0,0.0,True
2012-11-08,0.0,0.0,2.0,2.0,0.0,0.0,True
2012-11-15,0.0,0.0,1.0,1.0,0.0,0.0,True
2012-11-29,0.0,0.0,1.0,1.0,0.0,0.0,True
2012-12-02,0.0,0.0,1.0,1.0,0.0,0.0,True
2012-12-03,1.0,0.0,1.0,2.0,0.0,0.5,True
2013-01-15,0.0,0.0,1.0,1.0,0.0,0.0,True
2013-02-19,0.0,0.0,1.0,1.0,0.0,0.0,True
2013-02-21,0.0,0.0,1.0,1.0,0.0,0.0,True
2013-03-15,0.0,0.0,1.0,1.0,0.0,0.0,True
2013-05-16,0.0,0.0,1.0,1.0,0.0,0.0,True
2013-05-28,0.0,0.0,1.0,1.0,0.0,0.0,True
2013-05-29,0.0,0.0,2.0,2.0,0.0,0.0,True
2013-05-30,0.0,0.0,3.0,3.0,0.0,0.0,True
2013-06-06,0.0,0.0,1.0,1.0,0.0,0.0,True
2013-07-12,0.0,0.0,1.0,1.0,0.0,0.0,False
2013-07-22,1.0,0.0,0.0,1.0,0.0,1.0,True
2013-07-30,1.0,0.0,0.0,1.0,0.0,1.0,True
2013-08-01,1.0,2.0,0.0,3.0,0.6666666666666666,0.3333333333333333,True
2013-08-02,1.0,0.0,1.0,2.0,0.0,0.5,True
2013-08-06,1.0,0.0,0.0,1.0,0.0,1.0,True
2013-08-12,1.0,0.0,0.0,1.0,0.0,1.0,True
2013-08-27,2.0,1.0,0.0,3.0,0.3333333333333333,0.6666666666666666,True
2013-09-03,0.0,1.0,0.0,1.0,1.0,0.0,True
2013-09-04,0.0,2.0,0.0,2.0,1.0,0.0,True
2013-09-05,1.0,0.0,0.0,1.0,0.0,1.0,False
2013-09-10,1.0,0.0,0.0,1.0,0.0,1.0,True
2013-09-12,4.0,1.0,0.0,5.0,0.2,0.8,True
2013-09-13,3.0,0.0,0.0,3.0,0.0,1.0,True
2013-10-09,1.0,0.0,0.0,1.0,0.0,1.0,True
2013-10-11,0.0,4.0,0.0,4.0,1.0,0.0,True
2013-10-24,3.0,1.0,0.0,4.0,0.25,0.75,False
2013-10-31,6.0,1.0,3.0,10.0,0.1,0.6,False
2013-11-04,2.0,1.0,0.0,3.0,0.3333333333333333,0.6666666666666666,True
2013-11-05,0.0,2.0,0.0,2.0,1.0,0.0,True
2013-11-28,0.0,2.0,0.0,2.0,1.0,0.0,False
2013-12-02,0.0,1.0,0.0,1.0,1.0,0.0,True
2013-12-03,0.0,1.0,0.0,1.0,1.0,0.0,True
2013-12-17,0.0,0.0,4.0,4.0,0.0,0.0,True
2013-12-23,0.0,0.0,1.0,1.0,0.0,0.0,False
2013-12-28,1.0,0.0,0.0,1.0,0.0,1.0,False
2013-12-31,2.0,0.0,0.0,2.0,0.0,1.0,False
2014-01-03,1.0,1.0,0.0,2.0,0.5,0.5,False
2014-01-07,2.0,1.0,0.0,3.0,0.3333333333333333,0.6666666666666666,True
2014-01-08,1.0,2.0,0.0,3.0,0.6666666666666666,0.3333333333333333,True
2014-01-13,1.0,0.0,0.0,1.0,0.0,1.0,True
2014-01-15,0.0,0.0,1.0,1.0,0.0,0.0,True
2014-01-31,1.0,0.0,0.0,1.0,0.0,1.0,True
2014-02-06,1.0,0.0,0.0,1.0,0.0,1.0,True
2014-02-11,1.0,0.0,0.0,1.0,0.0,1.0,True
2014-02-14,2.0,0.0,0.0,2.0,0.0,1.0,False
2014-02-19,2.0,1.0,2.0,5.0,0.2,0.4,False
2014-02-20,3.0,0.0,0.0,3.0,0.0,1.0,False
2014-02-21,1.0,1.0,0.0,2.0,0.5,0.5,True
2014-02-25,2.0,2.0,0.0,4.0,0.5,0.5,True
2014-03-06,1.0,0.0,0.0,1.0,0.0,1.0,True
2014-03-12,1.0,1.0,0.0,2.0,0.5,0.5,False
2014-03-17,0.0,0.0,1.0,1.0,0.0,0.0,True
2014-04-04,6.0,1.0,0.0,7.0,0.14285714285714285,0.8571428571428571,True
2014-04-15,0.0,2.0,0.0,2.0,1.0,0.0,True
2014-05-05,1.0,0.0,0.0,1.0,0.0,1.0,True
2014-05-07,1.0,0.0,0.0,1.0,0.0,1.0,True
2014-05-08,1.0,2.0,1.0,4.0,0.5,0.25,True
