close_date,ApproveAfterChange,DirectlyApprove,Rejected,TotalReview,DirectlyApproveRate,ApproveAfterChangeRate,CloseToReleaseDate
2010-05-27,1.0,0.0,0.0,1.0,0.0,1.0,True
2010-06-02,0.0,1.0,0.0,1.0,1.0,0.0,True
2010-06-03,0.0,1.0,4.0,5.0,0.2,0.0,True
2010-06-08,0.0,1.0,0.0,1.0,1.0,0.0,True
2010-06-12,0.0,1.0,0.0,1.0,1.0,0.0,True
2010-06-15,0.0,1.0,4.0,5.0,0.2,0.0,True
2010-06-16,1.0,0.0,0.0,1.0,0.0,1.0,True
2010-06-17,1.0,0.0,1.0,2.0,0.0,0.5,True
2010-06-26,0.0,2.0,0.0,2.0,1.0,0.0,True
2010-06-30,0.0,2.0,0.0,2.0,1.0,0.0,True
2010-07-18,0.0,1.0,1.0,2.0,0.5,0.0,True
2010-10-19,0.0,0.0,15.0,15.0,0.0,0.0,True
2011-01-04,0.0,0.0,1.0,1.0,0.0,0.0,False
2011-01-07,0.0,1.0,0.0,1.0,1.0,0.0,False
2011-01-09,0.0,1.0,0.0,1.0,1.0,0.0,True
2011-01-10,8.0,0.0,0.0,8.0,0.0,1.0,True
2011-01-11,0.0,2.0,0.0,2.0,1.0,0.0,True
2011-01-12,0.0,1.0,0.0,1.0,1.0,0.0,True
2011-01-20,0.0,0.0,13.0,13.0,0.0,0.0,True
2011-03-02,1.0,0.0,0.0,1.0,0.0,1.0,True
2011-03-07,1.0,0.0,0.0,1.0,0.0,1.0,True
2011-04-19,0.0,5.0,0.0,5.0,1.0,0.0,True
2011-04-22,0.0,3.0,0.0,3.0,1.0,0.0,True
2011-05-10,0.0,1.0,0.0,1.0,1.0,0.0,True
2011-05-11,0.0,3.0,0.0,3.0,1.0,0.0,True
2011-05-18,0.0,1.0,0.0,1.0,1.0,0.0,True
2011-05-23,0.0,0.0,1.0,1.0,0.0,0.0,True
2011-05-31,0.0,0.0,3.0,3.0,0.0,0.0,True
2011-06-03,1.0,1.0,1.0,3.0,0.3333333333333333,0.3333333333333333,True
2011-06-04,1.0,0.0,1.0,2.0,0.0,0.5,True
2011-06-06,1.0,0.0,1.0,2.0,0.0,0.5,True
2011-06-07,1.0,0.0,0.0,1.0,0.0,1.0,True
2011-06-08,7.0,16.0,12.0,35.0,0.4571428571428571,0.2,True
2011-06-09,0.0,1.0,0.0,1.0,1.0,0.0,True
2011-06-10,0.0,1.0,0.0,1.0,1.0,0.0,True
2011-06-12,0.0,1.0,0.0,1.0,1.0,0.0,False
2011-06-13,0.0,1.0,0.0,1.0,1.0,0.0,True
2011-06-15,1.0,1.0,0.0,2.0,0.5,0.5,False
2011-06-16,1.0,1.0,2.0,4.0,0.25,0.25,True
2011-06-17,0.0,1.0,1.0,2.0,0.5,0.0,True
2011-06-18,0.0,1.0,0.0,1.0,1.0,0.0,False
2011-06-20,0.0,1.0,0.0,1.0,1.0,0.0,False
2011-06-21,3.0,0.0,0.0,3.0,0.0,1.0,False
2011-06-22,0.0,0.0,1.0,1.0,0.0,0.0,True
2011-06-23,0.0,1.0,0.0,1.0,1.0,0.0,True
2011-06-25,1.0,2.0,0.0,3.0,0.6666666666666666,0.3333333333333333,False
2011-06-27,0.0,1.0,0.0,1.0,1.0,0.0,True
2011-06-29,2.0,3.0,0.0,5.0,0.6,0.4,True
2011-06-30,0.0,0.0,1.0,1.0,0.0,0.0,False
2011-07-05,0.0,4.0,1.0,5.0,0.8,0.0,True
2011-07-07,0.0,0.0,2.0,2.0,0.0,0.0,True
2011-07-09,1.0,1.0,0.0,2.0,0.5,0.5,False
2011-07-10,0.0,1.0,0.0,1.0,1.0,0.0,True
2011-07-11,5.0,0.0,0.0,5.0,0.0,1.0,True
2011-07-13,0.0,1.0,2.0,3.0,0.3333333333333333,0.0,True
2011-07-14,1.0,2.0,8.0,11.0,0.18181818181818185,0.09090909090909093,True
2011-07-15,0.0,1.0,1.0,2.0,0.5,0.0,False
2011-07-18,2.0,1.0,0.0,3.0,0.3333333333333333,0.6666666666666666,True
2011-07-19,1.0,1.0,0.0,2.0,0.5,0.5,True
2011-07-20,0.0,0.0,1.0,1.0,0.0,0.0,True
2011-07-21,2.0,3.0,0.0,5.0,0.6,0.4,False
2011-07-22,0.0,0.0,4.0,4.0,0.0,0.0,True
2011-07-26,4.0,2.0,0.0,6.0,0.3333333333333333,0.6666666666666666,True
2011-07-27,1.0,2.0,0.0,3.0,0.6666666666666666,0.3333333333333333,True
2011-07-28,3.0,3.0,1.0,7.0,0.42857142857142855,0.42857142857142855,True
2011-08-02,0.0,2.0,1.0,3.0,0.6666666666666666,0.0,True
2011-08-03,0.0,0.0,2.0,2.0,0.0,0.0,True
2011-08-04,0.0,0.0,2.0,2.0,0.0,0.0,False
2011-08-06,2.0,0.0,0.0,2.0,0.0,1.0,False
2011-08-08,0.0,1.0,0.0,1.0,1.0,0.0,True
2011-08-10,0.0,1.0,0.0,1.0,1.0,0.0,True
2011-08-15,1.0,0.0,0.0,1.0,0.0,1.0,True
2011-08-16,2.0,4.0,0.0,6.0,0.6666666666666666,0.3333333333333333,True
2011-08-17,0.0,1.0,0.0,1.0,1.0,0.0,True
2011-08-19,8.0,1.0,0.0,9.0,0.1111111111111111,0.8888888888888888,True
2011-08-24,2.0,5.0,0.0,7.0,0.7142857142857143,0.2857142857142857,True
2011-08-25,1.0,0.0,0.0,1.0,0.0,1.0,True
2011-09-03,1.0,1.0,0.0,2.0,0.5,0.5,False
2011-09-04,0.0,1.0,0.0,1.0,1.0,0.0,False
2011-09-06,2.0,5.0,3.0,10.0,0.5,0.2,True
2011-09-07,2.0,8.0,2.0,12.0,0.6666666666666666,0.16666666666666666,True
2011-09-08,0.0,1.0,3.0,4.0,0.25,0.0,True
2011-09-09,0.0,6.0,0.0,6.0,1.0,0.0,True
2011-09-12,1.0,1.0,2.0,4.0,0.25,0.25,True
2011-09-14,0.0,1.0,0.0,1.0,1.0,0.0,True
2011-09-16,1.0,3.0,0.0,4.0,0.75,0.25,False
2011-09-19,0.0,0.0,1.0,1.0,0.0,0.0,True
2011-09-20,2.0,1.0,0.0,3.0,0.3333333333333333,0.6666666666666666,False
2011-09-22,0.0,1.0,0.0,1.0,1.0,0.0,True
